as_of,watch_report_date,strong_report_date,code,name,pool_tags,research_report_covered,research_report_date,research_payload_covered,theme_bucket,totalMarketCap,floatMarketCap,todayAmount,turnoverRate,todayPct,peRatio,mainBusiness,industry,latest_kline_date,latest_close,ma5,ma10,ma20,close_to_ma20,ma20_slope_10d_pct,ma_alignment,ret5_pct,ret10_pct,ret20_pct,index_ret5_pct,index_ret10_pct,index_ret20_pct,rel_ret5_pct,rel_ret10_pct,rel_ret20_pct,high20_distance_pct,breakout_20d,close_position,upper_shadow_ratio_pct,close_gt_open,max_drawdown_20_pct,volatility_20_ann_pct,green_ratio_20,long_upper_count_20,large_down_count_20,q1_revenue_yoy_pct,q1_net_profit_yoy_pct,risk_flags,theme_candidate_count,theme_strength_count,theme_avg_ret10_pct,trend_relative_score_35,relative_score_10,quality_score_15,research_score_25,theme_score_20,entry_timing_score_5,risk_penalty,final_score_v0,base_close,fwd_ret_5d,fwd_max_drawdown_5d,fwd_date_5d,fwd_ret_10d,fwd_max_drawdown_10d,fwd_date_10d,fwd_ret_20d,fwd_max_drawdown_20d,fwd_date_20d
2026-05-11,2026-05-11,2026-05-11,688603.SH,天承科技,strong,False,,False,PCB,15114117818.320002,5730699144.0,1143073266.0,21.12395434207076,20.004,,PCB电子化学品,,2026-05-11,121.18,103.63200000000002,98.874,95.72399999999999,1.265931218921065,9.979549162434797,True,28.80527210884354,25.185950413223157,38.80870561282934,,,,,,,14.213006597549494,True,1.0,0.0,True,-9.37500000000001,103.15906228627017,0.55,5,1,,,,2,2,13.498078070669672,25.0,,6.3,2.0,9.0,5.0,0.0,47.3,121.18,,,,,,,,,
2026-05-11,2026-05-11,2026-05-11,301312.SZ,智立方,watchlist,False,,True,CPO,4766864493.24,4766864493.24,1044794080.0,22.2744492214065,-0.3536067892503558,236.83413318084,光模块设备/CPO检测,,2026-05-11,126.81,121.42999999999999,117.94200000000001,119.03300000000002,1.0653348231162785,5.179772203126243,False,13.385193133047203,1.2535931012456203,5.192866030692667,,,,,,,-3.493150684931512,False,0.731196054254007,1.190757826669825,False,-10.699457042478432,55.42386473467332,0.55,7,1,19.97,-35.76,,8,6,12.888358777095338,11.8655,,9.3,11.0,18.0,2.0,-5.0,47.1655,126.81,-6.4742528191783055,-6.947401624477568,2026-05-18,17.49861998265121,-10.496017664222068,2026-05-25,-34.547748600268115,-34.547748600268115,2026-06-08
2026-05-11,2026-05-11,2026-05-11,301205.SZ,联特科技,watchlist,False,,True,CPO,19843138177.2,19843138177.2,2938042700.0,15.061299373674556,2.5245786516853923,433.30810027123,高速光模块/CPO,,2026-05-11,291.99,269.838,262.78000000000003,265.196,1.1010347064058281,6.822740858300658,False,22.212456052235076,-0.6836734693877466,25.64654245019149,,,,,,,-3.5317827408484215,False,0.6690677966101697,2.674749135244358,True,-19.931972789115648,73.15143530466872,0.6,4,2,-9.56,-83.71,,8,6,12.888358777095338,16.0,,6.6,7.0,18.0,4.0,-5.0,46.6,291.99,-1.750059933559378,-5.315250522278159,2026-05-18,-7.716017671838083,-15.979999315045035,2026-05-25,5.681701428131092,-16.43549436624542,2026-06-08
2026-05-11,2026-05-11,2026-05-11,688048.SH,长光华芯,watchlist,False,,True,光芯片,50197347001.9,50197347001.9,6536432300.0,13.018763580777772,-1.2714181553044075,2263.643256391,高功率激光芯片,,2026-05-11,433.3,397.818,384.2610000000001,338.41549999999995,1.2803787060580856,23.38996955499242,True,23.37699316628703,16.19425598669919,81.54013742249036,,,,,,,-3.7089713104735633,False,0.45579163810829365,2.3747980613893422,False,-8.951857516915984,105.78205959479708,0.6,6,2,37.81,167.9,,1,1,16.19425598669919,21.0,,7.6,15.0,5.0,0.0,-5.0,43.6,433.3,-5.834294945765062,-5.834294945765062,2026-05-18,-13.29794599584584,-17.615970459266094,2026-05-25,-22.917147472882526,-22.917147472882526,2026-06-08
2026-05-11,2026-05-11,2026-05-11,603773.SH,沃格光电,watchlist,False,,True,玻璃基板/光电材料,17985672738.99,12062028365.05,2034599662.0,17.066696408580917,10.006872852233673,-97.00686386949,玻璃基板/光电材料,,2026-05-11,80.03,71.506,67.35999999999999,58.8275,1.3604181717734054,31.65226926864202,True,14.754803556065399,24.34742075823493,124.48807854137449,,,,,,,8.14864864864866,True,1.0,0.0,True,-9.41578620261032,93.50104921216355,0.65,2,1,8.48,-153.94,风险提示,1,1,24.34742075823493,25.0,,10.3,11.0,5.0,5.0,-16.0,40.3,80.03,-15.669124078470587,-15.669124078470587,2026-05-18,3.9860052480319874,-15.669124078470587,2026-05-25,70.5610396101462,-15.669124078470587,2026-06-08
2026-05-11,2026-05-11,2026-05-11,300693.SZ,盛弘股份,strong,False,,False,储能逆变器/充电桩,18558176178.59,15134262940.74,2339638039.17,15.36531940197873,11.7115,,储能逆变器/充电桩,,2026-05-11,59.33,52.072,49.926,50.013,1.1862915641933098,4.711855535200216,False,26.180348787749885,16.47035728307813,28.58690940615518,,,,,,,7.520840884378388,True,0.4174757281553398,4.045171077026797,True,-12.02893033878949,68.38512736980276,0.5,7,0,,,,1,1,16.47035728307813,19.0,,10.0,2.0,5.0,2.0,0.0,38.0,59.33,,,,,,,,,
2026-05-11,2026-05-11,2026-05-11,301200.SZ,大族数控,strong,False,,False,PCB,98735552985.31,13353938319.43,1742422900.98,13.221095812694756,7.5248,,PCB专用设备,,2026-05-11,201.91,190.194,188.71,191.018,1.0570208043221057,5.629347814065611,False,9.075684727999555,1.8102057281161876,15.55542837520747,,,,,,,-2.8998749639319032,False,0.6627963231736815,3.452033084047347,True,-11.415680186299248,50.0552872915013,0.6,3,0,,,监管,2,2,13.498078070669672,15.5926,,12.5,2.0,9.0,4.0,-6.0,37.0926,201.91,,,,,,,,,
2026-05-11,2026-05-11,2026-05-11,600072.SH,中船科技,watchlist,False,,True,船舶装备/新能源工程,10607702989.09,10607702989.09,394535290.0,3.709803945347448,-0.8017492711370351,-6.2365211851838,船舶装备/新能源工程,,2026-05-11,13.61,13.680000000000001,13.403,13.002500000000001,1.0467217842722552,2.981942024394124,False,5.5038759689922445,-0.14673514306677848,12.479338842975206,,,,,,,-6.202618883528599,False,0.26470588235294085,1.469507714915498,False,-7.857142857142851,53.63117977190204,0.4,9,0,118.13,34.17,,1,0,-0.14673514306677848,12.0799,,10.0,15.0,0.0,0.0,0.0,37.0799,13.61,-5.51065393093314,-5.51065393093314,2026-05-18,-9.037472446730332,-9.037472446730332,2026-05-25,-27.11241734019103,-27.11241734019103,2026-06-08
2026-05-11,2026-05-11,2026-05-11,603061.SH,金海通,watchlist,False,,True,半导体,15460895023.42,15460895023.42,1269823900.0,8.51381378636919,9.99652630360108,106.24425070392,半导体测试分选设备,,2026-05-11,284.99,264.648,259.313,271.19500000000005,1.0508674569958885,-1.5225790521010252,False,12.818178219389576,14.046180319340529,-0.8730434782608709,,,,,,,-18.34097421203438,False,0.9995711835334481,0.0035088950489458944,True,-28.792807712781688,117.47738338511647,0.6,3,2,120.77,221.54,,4,4,21.011906768573535,4.0,,5.1,15.0,12.0,5.0,-5.0,36.1,284.99,5.835292466402331,5.835292466402331,2026-05-18,14.007509035404752,5.835292466402331,2026-05-25,0.5649321028807996,0.5649321028807996,2026-06-08
2026-05-11,2026-05-11,2026-05-11,688167.SH,炬光科技,strong,False,,False,激光,42961838424.4,37159012027.9,4264503558.0,11.588916889304517,9.9991,,激光器/汽车激光雷达,,2026-05-11,478.1,409.006,383.252,385.601,1.2398826766528095,2.790065963007926,False,36.83457355466515,21.65394402035623,22.27621483375959,,,,,,,9.410041649503409,True,0.563414634146342,3.7439866136791413,True,-12.780828756864715,96.8533487307917,0.55,4,1,,,异常波动,2,2,16.970684585028415,18.7127,,7.3,2.0,9.0,4.0,-6.0,35.0127,478.1,-28.37084291989124,-31.386948337167965,2026-05-18,-27.198075716377335,-33.484417485881615,2026-05-25,-40.126124241790414,-40.126124241790414,2026-06-08
2026-05-11,2026-05-11,2026-05-11,300812.SZ,易天股份,watchlist,False,,True,显示面板设备/消费电子设备,3275589702.0,3275589702.0,746309550.0,23.509064628265826,5.742474070326324,777.68155888254,显示面板设备/消费电子设备,,2026-05-11,41.8,38.512,37.465,38.802,1.0772640585536828,1.3503983283270182,False,18.885096700796367,5.475649760282608,2.375704139113388,,,,,,,-4.9567985447930845,False,1.0,0.0,True,-16.55944722420776,61.89348883821062,0.65,4,1,-5.49,-62.86,,1,1,5.475649760282608,10.396,,9.3,7.0,5.0,5.0,-5.0,31.696,41.8,-3.397129186602854,-3.68421052631579,2026-05-18,4.688995215311009,-5.622009569377973,2026-05-25,-35.59808612440191,-36.67464114832536,2026-06-08
2026-05-11,2026-05-11,2026-05-11,600410.SH,华胜天成,watchlist,False,,True,算力,25043938559.72,25043938559.72,2322152200.0,9.216697679144149,-1.0827197921177998,-117.71892224919,算力平台/系统集成,,2026-05-11,22.84,22.848000000000003,24.086000000000006,25.939,0.8805273911870157,-3.5814515379611445,False,1.466015104398033,-20.501218238774797,-18.01866475233309,,,,,,,-23.790457123790453,False,0.16091954022988553,1.0507880910683098,False,-24.38771990341496,57.7403026664735,0.5,7,1,15.08,-122.23,,8,5,9.231933332203804,0.0,,7.3,11.0,18.0,0.0,-5.0,31.3,22.84,2.7145359019264514,-2.276707530647981,2026-05-18,-8.318739054290713,-8.318739054290713,2026-05-25,-25.087565674255696,-25.087565674255696,2026-06-08
2026-05-11,2026-05-11,2026-05-11,600673.SH,东阳光,watchlist,False,,True,液冷,57239509372.14001,57239509372.14001,6091668500.0,10.649940408062045,-2.2055137844611417,1006.2484761895,液冷材料/制冷剂,,2026-05-11,39.02,39.218,36.181,34.7885,1.121635023067968,7.627695449061034,False,17.742908871454443,11.933448078026409,21.21776949363159,,,,,,,-8.895633901470923,False,0.37142857142857216,2.152742183495652,False,-8.895633901470923,79.04793340348306,0.35,3,1,26.95,-51.97,,1,1,11.933448078026409,13.5363,,5.8,11.0,5.0,0.0,-5.0,30.3363,39.02,-6.125064069707841,-6.432598667350087,2026-05-18,-1.7939518195797088,-7.278318810866235,2026-05-25,-19.14402870322912,-19.14402870322912,2026-06-08
2026-05-11,2026-05-11,2026-05-11,000815.SZ,美利云,watchlist,False,,True,IDC/国资云,10147562596.08,10147562596.08,2986195400.0,29.253001042306632,-4.878048780487809,194.99613092639,IDC/国资云,,2026-05-11,21.84,21.374000000000002,20.6,20.720999999999997,1.054003185174461,2.023633677991099,False,9.969788519637458,3.409090909090895,7.533234859675053,,,,,,,-6.865671641791038,False,0.10937500000000035,0.0,False,-14.362899594777135,79.60980351222065,0.55,4,1,-0.8,97.05,,1,1,3.409090909090895,11.2555,,7.3,11.0,5.0,0.0,-8.0,26.5555,21.84,-4.990842490842495,-4.990842490842495,2026-05-18,-11.675824175824179,-14.60622710622711,2026-05-25,-30.9981684981685,-30.9981684981685,2026-06-08
2026-05-11,2026-05-11,2026-05-11,300383.SZ,光环新网,watchlist,False,,True,算力,24055998572.690002,24055998572.690002,2456933700.0,10.188528431251601,-0.29036004645759095,-38.297576746154,IDC/云计算/算力服务,,2026-05-11,17.17,17.023999999999997,16.77,17.294000000000004,0.9928298831964842,-1.15737433200922,False,6.31578947368423,-3.7016264722377845,-3.539325842696628,,,,,,,-10.386221294363251,False,0.31531531531531676,0.46592894583575006,False,-16.98615548455804,59.7376934193185,0.35,3,1,-10.83,-71.31,,8,5,9.231933332203804,0.0,,5.8,7.0,18.0,0.0,-5.0,25.8,17.17,-2.5626092020966884,-3.145020384391395,2026-05-18,-8.328479906814223,-11.065812463599311,2026-05-25,-27.14036109493303,-27.14036109493303,2026-06-08
2026-05-11,2026-05-11,2026-05-11,600666.SH,奥瑞德,watchlist,False,,True,算力,12197737700.72,12197737700.72,1487925600.0,12.183566563431498,-2.2222222222222205,112.3914407723,算力租赁/智算服务,,2026-05-11,5.72,5.696,5.793,6.229,0.9182854390752929,-2.6338413442751007,False,3.063063063063054,-16.129032258064523,-12.0,,,,,,,-24.438573315719957,False,0.1935483870967732,0.5244755244755133,False,-26.81564245810055,78.43017407907789,0.45,3,3,22.69,-3.13,,8,5,9.231933332203804,0.0,,1.5,11.0,18.0,0.0,-5.0,25.5,5.72,2.0979020979021046,-3.4965034965035002,2026-05-18,-11.188811188811187,-11.188811188811187,2026-05-25,-23.426573426573427,-23.426573426573427,2026-06-08
2026-05-11,2026-05-11,2026-05-11,300456.SZ,赛微电子,watchlist,False,,True,MEMS/晶圆制造,28059550805.960003,28059550805.960003,2711203800.0,9.67408344407076,-0.6068911511354643,26.147656134076,MEMS/晶圆制造,,2026-05-11,50.77,50.507999999999996,48.160999999999994,51.24400000000001,0.9907501366013581,0.6264113892980205,False,13.098685676097134,-11.781059947871409,-2.7767139027192522,,,,,,,-13.846937043950447,False,0.500000000000002,0.39393342525113817,False,-21.99826238053866,91.68029739580959,0.55,6,1,-62.67,-208.17,,1,0,-11.781059947871409,2.0,,5.3,7.0,0.0,0.0,0.0,14.3,50.77,-0.3348434114634702,-3.1908607445341852,2026-05-18,-5.101437857002178,-8.98168209572583,2026-05-25,-21.17392160724837,-21.17392160724837,2026-06-08
2026-05-11,2026-05-11,2026-05-11,688582.SH,芯动联科,watchlist,False,,True,高性能MEMS惯导,10152530877.6,10152530877.6,341926200.0,3.342992245892404,-0.4541326067211626,84.157487396913,高性能MEMS惯导,,2026-05-11,54.8,53.660000000000004,53.977999999999994,58.169999999999995,0.9420663572288122,-3.755790866975517,False,7.010349541105243,-13.387071281808128,-11.269430051813478,,,,,,,-15.510329941412271,False,0.1220930232558104,1.2773722627737278,False,-20.678336980306344,59.868780982063605,0.5,5,1,-41.86,-94.25,,1,0,-13.387071281808128,0.0,,7.3,7.0,0.0,0.0,0.0,14.3,54.8,-3.321167883211684,-3.321167883211684,2026-05-18,4.014598540145986,-6.624087591240868,2026-05-25,-15.328467153284675,-17.664233576642342,2026-06-08
2026-05-11,2026-05-11,2026-05-11,601908.SH,京运通,watchlist,False,,True,硅片/光伏电站,6418194897.79,6418194897.79,291356720.0,4.517236631437149,-0.9828009828009836,-6.3249094482482,硅片/光伏电站,,2026-05-11,4.03,4.034000000000001,4.073,4.247000000000002,0.9489051094890508,-6.091763405196183,False,1.0025062656641603,-9.641255605381161,-11.622807017543845,,,,,,,-13.888888888888873,False,0.25000000000000183,0.9925558312655095,False,-14.41048034934498,53.39712836115983,0.35,7,0,-37.98,-56.18,,1,0,-9.641255605381161,0.0,,8.0,7.0,0.0,0.0,-5.0,10.0,4.03,1.985111662531014,0.7444168734491052,2026-05-18,-5.459057071960305,-6.699751861042191,2026-05-25,-14.392059553349878,-14.392059553349878,2026-06-08
2026-05-12,2026-05-12,2026-05-12,688498.SH,源杰科技,watchlist,False,,True,CPO,105548401821.0,105548401821.0,6111100400.0,5.849900987104782,6.588669950738916,417.85494609715,高速光芯片/CPO,,2026-05-12,1731.0,1618.002,1543.1680000000001,1443.19,1.1994262709691723,16.228210582945035,True,10.184595798854224,24.086911017283285,53.4329628250811,,,,,,,4.853169218840847,True,0.6443298969072158,2.072790294627389,True,-4.71705201325091,61.81171943353394,0.7,4,0,320.94,1153.07,,8,8,18.118366988844492,25.0,,14.0,15.0,18.0,4.0,0.0,76.0,1731.0,-38.30155979202773,-38.874638937030625,2026-05-19,-39.85557481224726,-40.03235124205662,2026-05-26,-14.789139225880998,-40.03235124205662,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688008.SH,澜起科技,research|watchlist,True,2026-06-09,True,芯片,255986378007.0,255986378007.0,23246871000.0,9.16014727524243,-3.4186662386646383,115.02241748376,内存接口芯片/服务器芯片,,2026-05-12,240.7,221.81599999999997,196.74800000000002,175.087,1.3747451267084363,19.691417946158808,True,38.89209463358336,50.720100187852225,72.95394122296473,,,,,,,-4.6052631578947345,False,0.6562073669849917,2.03157457415871,False,-4.598798360379586,94.03444277561711,0.65,5,0,19.51,64.72,,3,3,32.46178844435541,21.0,,12.0,25.0,12.0,2.0,0.0,72.0,240.7,2.663066057332797,2.663066057332797,2026-05-19,13.124221022019134,2.663066057332797,2026-05-26,-1.7864561695056014,-6.8093061902783525,2026-06-09
2026-05-12,2026-05-12,2026-05-12,600522.SH,中天科技,watchlist,False,,True,光通信,116319704377.51999,116319704377.51999,18959969000.0,16.22426276011686,0.5015959872320995,47.107085937602,海缆/光通信,,2026-05-12,44.08,40.422000000000004,37.35,33.81849999999999,1.3034285967739554,10.438573574554223,True,33.09178743961354,29.380686821250368,40.38216560509553,,,,,,,-2.022671704823298,False,0.28327645051194483,4.7640653357531795,True,-7.434320849636677,77.0837503852558,0.6,3,0,34.71,51.84,,7,7,22.56144812087737,23.0,,12.5,15.0,18.0,2.0,0.0,70.5,44.08,1.0662431941923733,-7.00998185117967,2026-05-19,-8.166969147005442,-8.166969147005442,2026-05-26,23.593466424682386,-11.41107078039928,2026-06-09
2026-05-12,2026-05-12,2026-05-12,600487.SH,亨通光电,watchlist,False,,True,CPO,131884701669.4,131884701669.4,13523271000.0,10.079161996606482,0.1466862248299766,57.365949647474,光通信/CPO/海缆,,2026-05-12,75.1,75.024,71.74100000000001,64.823,1.1585394073091342,11.123872870024343,True,14.30745814307457,8.026467203682387,26.133691635875046,,,,,,,-6.0075093867334335,False,0.11458333333333263,3.994673768308922,False,-7.957411039506857,73.5573303596477,0.6,3,0,34.09,99.38,,8,8,18.118366988844492,21.0,,12.5,15.0,18.0,0.0,0.0,66.5,75.1,0.4926764314247656,-7.057256990679095,2026-05-19,-7.576564580559253,-7.576564580559253,2026-05-26,39.84021304926766,-8.535286284953392,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688205.SH,德科立,strong|watchlist,False,,True,CPO,46311121558.82,30632106943.859997,5509739044.0,17.92980372021354,8.8143,604.13932462773,高速光模块/CPO,,2026-05-12,292.58,262.18,250.584,249.0695,1.1746922043847199,5.699384016686504,True,21.422642762284184,20.761102856199432,20.403292181069954,,,,,,,2.720921251272679,True,0.44343065693430617,6.254699569348558,True,-14.328358208955228,85.82086284759552,0.6,4,3,27.97,35.08,,8,8,18.118366988844492,24.4005,,8.0,15.0,18.0,2.0,-4.0,63.4005,292.58,-11.818989678036774,-11.818989678036774,2026-05-19,-17.219222093102736,-17.219222093102736,2026-05-26,-22.000820288468105,-29.47911682274933,2026-06-09
2026-05-12,2026-05-12,2026-05-12,300620.SZ,光库科技,watchlist,False,,True,光通信,32926361050.44,32926361050.44,4392790600.0,13.019591401044647,-1.609869856315365,309.55188299615,光通信器件/激光器件,,2026-05-12,261.58,258.782,248.33599999999996,245.65600000000003,1.0648223532093657,7.831827719104201,True,9.926037989578074,5.932855465111553,13.18419800095192,,,,,,,-7.339709528870008,False,0.19281663516067954,2.549889135254995,False,-14.304968672592155,65.75068114566832,0.7,8,1,60.8,368.17,,7,7,22.56144812087737,18.1974,,11.3,15.0,18.0,0.0,0.0,62.4974,261.58,3.1921400718709414,3.1921400718709414,2026-05-19,-3.2877131279149707,-4.465173178377546,2026-05-26,17.994494991971855,-4.465173178377546,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688785.SH,恒运昌,strong,False,,False,算力,27893095456.0,5243797980.0,783254881.0,15.278073393666475,9.8667,,算力服务器/液冷整机,,2026-05-12,412.0,357.084,332.76699999999994,315.271,1.3068122345537647,6.531707333556391,True,26.74973081064451,42.117971714384275,37.15959784273255,,,,,,,6.68047643707923,True,0.7328183798772033,3.274271844660196,True,-5.631510416666674,52.52900977884079,0.65,4,0,,,,9,4,8.239469419142177,25.0,,14.0,2.0,15.0,4.0,0.0,60.0,412.0,8.750000000000014,3.121359223300968,2026-05-19,-2.9126213592232997,-2.9126213592232997,2026-05-26,-9.95873786407766,-21.701456310679625,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688313.SH,仕佳光子,watchlist,False,,True,CPO,52266928186.13,52266928186.13,5602639300.0,10.470770244064767,1.3269876819708872,219.7466418308,光芯片/PLC器件/CPO,,2026-05-12,180.97,171.324,154.24999999999997,139.41199999999998,1.298094855536109,22.13748483268867,True,37.28569261113641,29.91385498923187,69.16246027294821,,,,,,,-1.2172489082969418,False,0.0,4.3101066475106435,False,-10.152075626798185,96.09782821685073,0.65,6,2,32.18,24.66,,8,8,18.118366988844492,23.0,,8.6,15.0,18.0,0.0,-5.0,59.6,180.97,-4.398519091562136,-4.398519091562136,2026-05-19,-5.630767530529923,-7.399016411559922,2026-05-26,-11.261535061059845,-19.323644803006022,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688041.SH,海光信息,watchlist,False,,True,算力,811635617996.29,313634489833.39,15056988000.0,4.825729367978678,0.0028638524543189484,318.92747001607,国产CPU/DCU/算力芯片,,2026-05-12,349.19,341.53200000000004,315.29499999999996,284.0365,1.2293842516718803,17.003971032880493,True,17.87004219409283,32.57023538344723,53.82819383259911,,,,,,,-1.7749648382559768,False,0.5277641277641276,2.7520833929952215,True,-6.135129641996473,80.77573676399093,0.55,7,1,68.06,22.9,,9,4,8.239469419142177,23.0,,9.3,15.0,15.0,2.0,-5.0,59.3,349.19,-10.64463472608036,-13.224891892665891,2026-05-19,-2.2996076634496876,-13.224891892665891,2026-05-26,-23.19940433574844,-25.627881669005415,2026-06-09
2026-05-12,2026-05-12,2026-05-12,002281.SZ,光迅科技,watchlist,False,,True,CPO,94918425173.0,94918425173.0,17093630000.0,18.10324546438838,1.36324764827205,156.88687886006,光模块/光器件/CPO,,2026-05-12,201.5,179.224,157.349,136.68349999999998,1.4742086645425383,26.806538700609494,True,39.65899639589687,53.022478736330484,86.41872513646037,,,,,,,1.363247648272048,True,0.47857142857142776,3.622828784119112,True,-6.6121515870922405,74.097834836353,0.7,7,0,24.79,58.84,,8,8,18.118366988844492,25.0,,12.0,15.0,18.0,2.0,-13.0,59.0,201.5,14.585607940446653,-2.4863523573200985,2026-05-19,2.5905707196029804,-2.4863523573200985,2026-05-26,4.327543424317626,-2.4863523573200985,2026-06-09
2026-05-12,2026-05-12,2026-05-12,002491.SZ,通鼎互联,strong,False,,False,光通信,30749862500.0,19373772675.0,3125535774.39,16.517833045132495,9.9868,,光通信线缆/网络设备,,2026-05-12,25.0,20.848000000000003,18.564,17.1265,1.459726155373252,16.155176506493962,True,58.22784810126582,48.544266191325036,54.894671623296155,,,,,,,9.986801583809935,True,1.0,0.0,True,-9.117305458768865,97.64638455233404,0.6,4,2,,,,7,7,22.56144812087737,25.0,,8.6,2.0,18.0,5.0,0.0,58.6,25.0,-5.24,-9.640000000000004,2026-05-19,-13.0,-13.040000000000006,2026-05-26,6.400000000000006,-15.04000000000001,2026-06-09
2026-05-12,2026-05-12,2026-05-12,002222.SZ,福晶科技,watchlist,False,,True,光器件,43162581099.04,43162581099.04,7468053400.0,17.89307909617058,4.296623424418072,181.37968071346,光学晶体/激光器件,,2026-05-12,113.36,104.27000000000001,95.792,92.546,1.22490437187993,11.283330828197812,True,30.56899331951164,22.950108459869845,38.76851511812951,,,,,,,-0.5614035087719293,False,0.6842501883948757,3.6961891319689464,True,-12.955053894651215,64.46142505269106,0.6,5,1,35.63,42.62,,1,1,22.950108459869845,23.0,,11.3,15.0,5.0,4.0,0.0,58.3,113.36,-6.977769936485534,-7.612914608327448,2026-05-19,-8.25688073394495,-11.273817925194074,2026-05-26,-19.79534227240649,-23.694424841213834,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688307.SH,中润光学,watchlist,False,,True,光学,6822731454.38,6822731454.38,845831860.0,12.613341793594055,4.702052626819787,151.94652346404,机器视觉/精密光学,,2026-05-12,115.79,104.574,98.366,92.98949999999999,1.24519434989972,8.720230092013391,True,30.276777677767797,22.29615547106041,32.059762773722625,,,,,,,3.4855661810706984,True,0.7534668721109405,2.7636238017099823,True,-10.861498345201081,79.72661492133062,0.55,5,2,67.74,67.79,,1,1,22.29615547106041,25.0,,6.6,15.0,5.0,5.0,0.0,56.6,115.79,-23.585801882718716,-23.585801882718716,2026-05-19,-29.544865705155885,-29.544865705155885,2026-05-26,-44.969341048449785,-47.02478625097159,2026-06-09
2026-05-12,2026-05-12,2026-05-12,000988.SZ,华工科技,watchlist,False,,True,光模块,117337611014.87999,117337611014.87999,14464325000.0,12.16835179488131,-2.304147465437792,85.299137014074,光模块/激光装备/传感器,,2026-05-12,144.16,137.42000000000002,127.537,122.41199999999999,1.1776623206875143,8.54100257582273,True,20.605705680582286,22.53293667658307,25.432872183067936,,,,,,,-3.1052560828068287,False,0.02461538461538409,2.441731409544957,False,-10.274848194311282,65.610142818286,0.7,6,1,27.13,58.38,,2,2,26.700075684807125,21.0,,11.3,15.0,9.0,0.0,0.0,56.3,144.16,9.877913429522756,-7.061598224195342,2026-05-19,18.146503884572684,-7.061598224195342,2026-05-26,7.887069922308543,-7.061598224195342,2026-06-09
2026-05-12,2026-05-12,2026-05-12,300661.SZ,圣邦股份,strong,False,,False,芯片,64165350692.759995,41115859610.759995,4669551356.86,11.734615462927973,5.061,,模拟芯片/电源管理,,2026-05-12,103.38,93.71600000000001,91.634,84.91450000000002,1.217459915562124,10.664459837224616,True,12.44289754187513,18.841246120243717,29.646350639578635,,,,,,,3.3903390339034,True,0.7940865892291443,1.8862449216482908,True,-3.850337176419394,55.77895923732989,0.55,7,0,,,,3,3,32.46178844435541,25.0,,12.0,2.0,12.0,5.0,0.0,56.0,103.38,,,,,,,,,
2026-05-12,2026-05-12,2026-05-12,003031.SZ,中瓷电子,watchlist,False,,True,电子陶瓷/氮化镓外延,26877955483.09,26877955483.09,2604653100.0,9.672619975264265,-1.5900830737279443,108.0283034482,电子陶瓷/氮化镓外延,,2026-05-12,151.63,141.356,133.642,122.5305,1.23748780915772,19.36029067955114,True,22.757448186528496,21.51787145375861,57.17839742925261,,,,,,,-1.5900830737279437,False,0.3999999999999994,0.4220800633120193,False,-3.341419516394095,62.31237262745869,0.5,7,0,79.05,50.33,,1,1,21.51787145375861,23.0,,12.0,15.0,5.0,0.0,0.0,55.0,151.63,13.711007056651049,-0.42208006331200254,2026-05-19,-1.299215194882275,-1.299215194882275,2026-05-26,-5.170480775572117,-11.000461650069248,2026-06-09
2026-05-12,2026-05-12,2026-05-12,688726.SH,拉普拉斯,watchlist,False,,True,光通信,15957719833.44,15957719833.44,2174279400.0,13.358949763817554,-2.2760942760942733,59.877866248858,光通信设备/激光装备,,2026-05-12,72.56,70.25399999999999,64.76799999999999,63.759000000000015,1.1380354146081335,3.4578438372168785,True,16.580976863753214,20.973657885961995,24.45969125214409,,,,,,,-5.125523012552302,False,0.17850637522768736,2.5909592061741944,False,-14.522446520036148,64.71338355656593,0.55,7,0,-33.31,-52.2,,7,7,22.56144812087737,20.0,,10.0,7.0,18.0,0.0,0.0,55.0,72.56,-4.8098125689085,-4.8098125689085,2026-05-19,-8.902976846747535,-12.293274531422272,2026-05-26,-16.744762954796034,-21.595920617420074,2026-06-09
2026-05-12,2026-05-12,2026-05-12,600105.SH,永鼎股份,watchlist,False,,True,光通信,57689799055.68,57689799055.68,10270797300.0,17.38637111618168,1.7898832684824937,744.86331194332,光通信/铜缆连接,,2026-05-12,52.32,48.971999999999994,47.29699999999999,44.124,1.1857492521076964,17.29958927598263,True,23.36713039377507,7.8762886597938175,51.03926096997691,,,,,,,-0.34285714285714475,False,0.1640091116173118,7.014525993883796,True,-13.46663946133443,70.12748029401007,0.75,6,1,41.92,-48.35,,7,7,22.56144812087737,23.0,,9.3,11.0,18.0,2.0,-9.0,54.3,52.32,-3.5359327217125425,-3.5359327217125425,2026-05-19,-11.544342507645256,-11.544342507645256,2026-05-26,8.75382262996942,-13.780581039755358,2026-06-09
